curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,genre
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,SLOW DANCING IN THE DARK,#팝송 #플레이리스트 #가을,Joji,R&B
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,The Fall,#팝송 #플레이리스트 #가을,Rhye,POP
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,Don't Worry About Me,#팝송 #플레이리스트 #가을,Frances,POP
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,I Gave It All,#팝송 #플레이리스트 #가을,Aquilo,POP
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,31 / 10,#팝송 #플레이리스트 #가을,RKCB,R&B
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"관절, 팔, 근육, 목, 인간의 몸, 몸짓, 폰트, 손가락, 무릎, 서비스",분위기무엇...? 센치한감성의가을팝송ㅣ사운드클라우드감성가을카페팝송,I Gave It All,#팝송 #플레이리스트 #가을,Aquilo,POP
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Rewind,#팝송 #플레이리스트 #카페,Absofacto,록/메탈
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,This Is Good,#팝송 #플레이리스트 #카페,Snowk,기타
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Nightcrawlers,#팝송 #플레이리스트 #카페,NIKI,R&B
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Call Me Up,#팝송 #플레이리스트 #카페,JUNG,록/메탈
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Shape Of My Heart,#팝송 #플레이리스트 #카페,Jemme,기타
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Girl,#팝송 #플레이리스트 #카페,Favor,POP
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Overrated,#팝송 #플레이리스트 #카페,Blxst,랩/힙합
Sky Blue,12.56,Grey,8.06,Sky Blue,6.85,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Fighting For The Gospel,#팝송 #플레이리스트 #카페,Goss,POP
Black,22.41,Grey,16.87,Grey,16.1,"우산, 소매, 몸짓, 여행하다, 캡, 폰트, 가방, 안경, 강청색, 수하물 및 가방",오늘은그냥뒹굴거리면안될까ㅣ그림그릴때듣는음악05ㅣBestsongstolistentowhilepainting,Inner Smile,#팝송 #플레이리스트 #카페,MARKET,POP
Black,22.41,Grey,16.87,Grey,16.1,"머리카락, 머리, 말뿐인, 속눈썹, 턱, 소매, 화장, 몸짓, 가발, 아이섀도우",힙한그애가걸을때나올것같은노래ㅣHipsterwalkingsongs,Over It,#팝송 #플레이리스트 #음악,Blondage,POP
Black,22.41,Grey,16.87,Grey,16.1,"머리카락, 머리, 말뿐인, 속눈썹, 턱, 소매, 화장, 몸짓, 가발, 아이섀도우",힙한그애가걸을때나올것같은노래ㅣHipsterwalkingsongs,Boys Ain't Shit,#팝송 #플레이리스트 #음악,SAYGRACE,POP
Black,22.41,Grey,16.87,Grey,16.1,"머리카락, 머리, 말뿐인, 속눈썹, 턱, 소매, 화장, 몸짓, 가발, 아이섀도우",힙한그애가걸을때나올것같은노래ㅣHipsterwalkingsongs,Love Me Or Leave Me Alone,#팝송 #플레이리스트 #음악,Beachwood,기타
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,And other days,#팝송 #플레이리스트 #밤,팔칠댄스,인디
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Simply,#팝송 #플레이리스트 #밤,ADOY,인디
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,초록 전쟁,#팝송 #플레이리스트 #밤,위아더나잇,인디
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,In Your Eyes,#팝송 #플레이리스트 #밤,BADBADNOTGOOD,재즈
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,미미,#팝송 #플레이리스트 #밤,유라,R&B
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,춘몽,#팝송 #플레이리스트 #밤,2단지,인디
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,우리가 맞다는 대답을 할 거예요,#팝송 #플레이리스트 #밤,이강승,R&B
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Eagle To The Prey,#팝송 #플레이리스트 #밤,Lover,R&B
Black,22.41,Grey,16.87,Grey,16.1,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Fairytale,#팝송 #플레이리스트 #밤,sogumm,R&B
Black,18.46,Black,13.06,Grey,11.39,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,All Your Love,#팝송 #플레이리스트 #밤,JAKOB,POP
Black,18.46,Black,13.06,Grey,11.39,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Silver Screen,#팝송 #플레이리스트 #밤,Kartell,기타
Black,18.46,Black,13.06,Grey,11.39,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Till You Sink,#팝송 #플레이리스트 #밤,MOSSS,R&B
Black,18.46,Black,13.06,Grey,11.39,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,Corcovado,#팝송 #플레이리스트 #밤,Calper,POP
Black,18.46,Black,13.06,Grey,11.39,"하늘, 폰트, 강청색, 어둠, 심벌 마크, 상표, 제도법, 과학, 자정, 무늬",너에게잠기고싶은밤ㅣ마음이몽글몽글해지는몽환적인사운드 | latenightwithindiepop,감정둔마,#팝송 #플레이리스트 #밤,신해경,록/메탈
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,너가 없는 화성은 외로워,#로파이 #플레이리스트 #카페,bearonthemars,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,i just met a girl on the mars,#로파이 #플레이리스트 #카페,bearonthemars,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Whistle,#로파이 #플레이리스트 #카페,Ahntow,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,"Coffee And Cigarettes, 2003",#로파이 #플레이리스트 #카페,lofi,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Be Mine,#로파이 #플레이리스트 #카페,Jazzinuf,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Instant karma,#로파이 #플레이리스트 #카페,JOONIE,인디
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Noname,#로파이 #플레이리스트 #카페,F@ B,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,coffee or gin,#로파이 #플레이리스트 #카페,Jxxn,재즈
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Cloud Nine,#로파이 #플레이리스트 #카페,nawhij,랩/힙합
Black,18.46,Black,13.06,Grey,11.39,"안경, 시력 관리, 척골가 있는, 입, 안경, 수염, 턱, 유기체, 수염, 폰트",로파이커피한잔의여유ㅣcoffee & cigarettechillaxbgm,Lafayette ave,#로파이 #플레이리스트 #카페,Bath,재즈
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Feelings,#팝송 #플레이리스트 #기분전환,Lauv,POP
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Missed Calls,#팝송 #플레이리스트 #기분전환,MAX,POP
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Me Too,#팝송 #플레이리스트 #기분전환,Ayanis,R&B
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Hello,#팝송 #플레이리스트 #기분전환,RETRONESH,POP
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Carrie,#팝송 #플레이리스트 #기분전환,PREP,POP
Black,35.69,Pink,21.48,Grey,12.52,"개, 개 품종, 육식동물, 귀, 몸짓, 개 공급, 반려견, 엷은 황갈색, 구레나룻, 주둥이",너무좋은데괜찮으시겠어요?ㅣ지루한일상가볍게듣기좋은데일리팝ㅣdamn! thisplaylistissogood,Heaven Falls / Fall On Me,#팝송 #플레이리스트 #기분전환,Surfaces,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,TOUCH,#팝송 #플레이리스트 #카페,keshi,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,lone summer,#팝송 #플레이리스트 #카페,slchld,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Credit,#팝송 #플레이리스트 #카페,nemA,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,WHAT'S IT GONNA TAKE,#팝송 #플레이리스트 #카페,ASTN,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Happier Than Ever,#팝송 #플레이리스트 #카페,ASTN,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,one way to tokyo,#팝송 #플레이리스트 #카페,HONNE,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Cat Cafe,#팝송 #플레이리스트 #카페,Shoffy,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,i've been loving you,#팝송 #플레이리스트 #카페,Beaux,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Jealous,#팝송 #플레이리스트 #카페,Khamari,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Don't we all?,#팝송 #플레이리스트 #카페,heyden,R&B
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,What Are the Odds,#팝송 #플레이리스트 #카페,Adum,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,I Wish,#팝송 #플레이리스트 #카페,BoyWithUke,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,Call You Right Now,#팝송 #플레이리스트 #카페,JWestern,POP
Black,35.69,Pink,21.48,Grey,12.52,"폰트, 전자 기기, 미술, 디스플레이 장치, 제도법, 심벌 마크, 상표, 카민, 방, 어둠",그래도오후의햇살은따뜻해 | 차가워진몸을녹이는softmelody | lazyafternoonwithcozymusic,what's wrong with me?,#팝송 #플레이리스트 #카페,Dhruv,POP
Black,35.69,Pink,21.48,Grey,12.52,"꽃, 식물, 표정, 자연 속의 사람들, 자연, 주황색, 행복하다, 노란색, 유기체, 꽃잎",가볍게! 자극적이지않은달짝지근데일리팝!ㅣBestPopularSongsOf2020,This View,#팝송 #플레이리스트 #기분전환,Surfaces,R&B
Black,35.69,Pink,21.48,Grey,12.52,"꽃, 식물, 표정, 자연 속의 사람들, 자연, 주황색, 행복하다, 노란색, 유기체, 꽃잎",가볍게! 자극적이지않은달짝지근데일리팝!ㅣBestPopularSongsOf2020,Young & Alive,#팝송 #플레이리스트 #기분전환,Bazzi,R&B
Black,35.69,Pink,21.48,Grey,12.52,"꽃, 식물, 표정, 자연 속의 사람들, 자연, 주황색, 행복하다, 노란색, 유기체, 꽃잎",가볍게! 자극적이지않은달짝지근데일리팝!ㅣBestPopularSongsOf2020,Boys Ain't Shit,#팝송 #플레이리스트 #기분전환,SAYGRACE,POP
Black,35.69,Pink,21.48,Grey,12.52,"시력 관리, 속눈썹, 안경, 귀, 턱, 몸짓, 손가락, 고글, 주스, 미술",올해홈파티키워드는신남  | 연말파티를준비하며듣는경쾌한팝송 | housepartyBGM,Teacher,#팝송 #플레이리스트 #음악,PRETTYMUCH,POP
Navy,64.52,Navy,7.48,Black,3.79,"시력 관리, 속눈썹, 안경, 귀, 턱, 몸짓, 손가락, 고글, 주스, 미술",올해홈파티키워드는신남  | 연말파티를준비하며듣는경쾌한팝송 | housepartyBGM,Don't Kill My Vibe,#팝송 #플레이리스트 #음악,Sigrid,POP
Navy,64.52,Navy,7.48,Black,3.79,"시력 관리, 속눈썹, 안경, 귀, 턱, 몸짓, 손가락, 고글, 주스, 미술",올해홈파티키워드는신남  | 연말파티를준비하며듣는경쾌한팝송 | housepartyBGM,Just My Type,#팝송 #플레이리스트 #음악,KELLA,POP
Navy,64.52,Navy,7.48,Black,3.79,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,Snowman,#캐롤 #팝송 #플레이리스트,Sia,POP
Navy,64.52,Navy,7.48,Black,3.79,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,It's For Everybody,#캐롤 #팝송 #플레이리스트,Ne-Yo,R&B
Navy,64.52,Navy,7.48,Black,3.79,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,Let It Snow! Let It Snow! Let It Snow!,#캐롤 #팝송 #플레이리스트,Jewel,POP
Grey,17.98,Grey,13.56,Grey,11.57,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,Merry Christmas Baby,#캐롤 #팝송 #플레이리스트,Hanson,록/메탈
Grey,17.98,Grey,13.56,Grey,11.57,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,"O Come, All Ye Faithful",#캐롤 #팝송 #플레이리스트,Pentatonix,POP
Grey,17.98,Grey,13.56,Grey,11.57,"크리스마스 트리, 크리스마스 장식품, 빛, 식물, 명절 장식품, 축하, 크리스마스 장식, 장식, 상록수, 금",슬슬연말분위기를내볼까요? | 퍼펙트크리스마스캐롤플레이리스트 | BestChristmasPopSongsOfAllTime,Just Ain't Christmas,#캐롤 #팝송 #플레이리스트,Ne-Yo,R&B
Sky Blue,24.86,Sky Blue,20.17,Black,12.2,"하늘, 대기, 구름, 호박색, 세계, 잔광, 주황색, 자연 경관, 햇빛, 폰트",이노래를듣는순간! 그루브타게될껄?ㅣHearthissong! You'regonnagroove,Strangers,#팝송 #플레이리스트 #음악,Alora & Senii,기타
Sky Blue,24.86,Sky Blue,20.17,Black,12.2,"하늘, 대기, 구름, 호박색, 세계, 잔광, 주황색, 자연 경관, 햇빛, 폰트",이노래를듣는순간! 그루브타게될껄?ㅣHearthissong! You'regonnagroove,Faded Love,#팝송 #플레이리스트 #음악,Tinashe,R&B
Grey,37.65,Black,18.11,Grey,4.43,"하늘, 대기, 구름, 호박색, 세계, 잔광, 주황색, 자연 경관, 햇빛, 폰트",이노래를듣는순간! 그루브타게될껄?ㅣHearthissong! You'regonnagroove,Crying Over You ◐,#팝송 #플레이리스트 #음악,HONNE,POP
Grey,37.65,Black,18.11,Grey,4.43,"하늘, 대기, 구름, 호박색, 세계, 잔광, 주황색, 자연 경관, 햇빛, 폰트",이노래를듣는순간! 그루브타게될껄?ㅣHearthissong! You'regonnagroove,Tattoos Together,#팝송 #플레이리스트 #음악,Lauv,POP
Grey,37.65,Black,18.11,Grey,4.43,"피부, 말뿐인, 표정, 속눈썹, 소매, 행복하다, 폰트, 흑발, 무늬, 패션 디자인",호캉스갈때무조건챙겨야하는팝송추천ㅣ경쾌하고세련된팝송모음,Tonight Is The Night,#신나는 #팝송추천 #플레이리스트,Outasight,POP
Grey,37.65,Black,18.11,Grey,4.43,"피부, 말뿐인, 표정, 속눈썹, 소매, 행복하다, 폰트, 흑발, 무늬, 패션 디자인",호캉스갈때무조건챙겨야하는팝송추천ㅣ경쾌하고세련된팝송모음,GET OFF MY D!CK,#신나는 #팝송추천 #플레이리스트,ILIRA,POP
Grey,37.65,Black,18.11,Grey,4.43,"무지개, 손, 식물, 음식, 행복하다, 유기체, 몸짓, 손가락, 폰트, 자연식품",들어봤어? 요즘북미에서뜨는팝! ㅣ유튜브트렌딩Top15 : 2021년1월ㅣYouTubeTrendingTop15 : January2021,BETTER OFF DEAD,#팝송 #플레이리스트 #유튜브,jxdn,록/메탈
Grey,37.65,Black,18.11,Grey,4.43,"무지개, 손, 식물, 음식, 행복하다, 유기체, 몸짓, 손가락, 폰트, 자연식품",들어봤어? 요즘북미에서뜨는팝! ㅣ유튜브트렌딩Top15 : 2021년1월ㅣYouTubeTrendingTop15 : January2021,cheers,#팝송 #플레이리스트 #유튜브,blackbear,POP
Grey,37.65,Black,18.11,Grey,4.43,"식물, 꽃잎, 폰트, 꽃, 빨간색, 이벤트, 미술, 복숭아, 제도법, 패션 액세서리",굿모닝~ 아침길기분UP! 하게만드는PopㅣHaveaniceday! TrendyPop,Circles,#팝송 #플레이리스트 #기분전환,MAX,POP
Grey,37.65,Black,18.11,Grey,4.43,"식물, 꽃잎, 폰트, 꽃, 빨간색, 이벤트, 미술, 복숭아, 제도법, 패션 액세서리",굿모닝~ 아침길기분UP! 하게만드는PopㅣHaveaniceday! TrendyPop,Free,#팝송 #플레이리스트 #기분전환,Soels,POP
Grey,37.65,Black,18.11,Grey,4.43,"식물, 꽃잎, 폰트, 꽃, 빨간색, 이벤트, 미술, 복숭아, 제도법, 패션 액세서리",굿모닝~ 아침길기분UP! 하게만드는PopㅣHaveaniceday! TrendyPop,Trust the Fate,#팝송 #플레이리스트 #기분전환,Kappekoff,POP
Grey,37.65,Black,18.11,Grey,4.43,"식물, 꽃잎, 폰트, 꽃, 빨간색, 이벤트, 미술, 복숭아, 제도법, 패션 액세서리",굿모닝~ 아침길기분UP! 하게만드는PopㅣHaveaniceday! TrendyPop,me & ur ghost,#팝송 #플레이리스트 #기분전환,blackbear,POP
Grey,37.65,Black,18.11,Grey,4.43,"식물, 꽃잎, 폰트, 꽃, 빨간색, 이벤트, 미술, 복숭아, 제도법, 패션 액세서리",굿모닝~ 아침길기분UP! 하게만드는PopㅣHaveaniceday! TrendyPop,Too Good To Be True,#팝송 #플레이리스트 #기분전환,Rhys,POP
