curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist
Pink,9.68,Pink,3.34,Pink,1.44,"['하늘', '폰트', '원', '자연 경관', '천체', '복숭아', '달', '강청색', '이벤트', '심벌 마크']",Hip하고Chill한분위기를만들어줄ListㅣHip & Chill,Look No Further,#팝송 #플레이리스트 #Chillin,Flawes
Pink,9.68,Pink,3.34,Pink,1.44,"['하늘', '폰트', '원', '자연 경관', '천체', '복숭아', '달', '강청색', '이벤트', '심벌 마크']",Hip하고Chill한분위기를만들어줄ListㅣHip & Chill,Fine,#팝송 #플레이리스트 #Chillin,Krsraga
Pink,9.68,Pink,3.34,Pink,1.44,"['하늘', '폰트', '원', '자연 경관', '천체', '복숭아', '달', '강청색', '이벤트', '심벌 마크']",Hip하고Chill한분위기를만들어줄ListㅣHip & Chill,A Man Is Not His Song,#팝송 #플레이리스트 #Chillin,Feist
Pink,9.68,Pink,3.34,Pink,1.44,"['하늘', '폰트', '원', '자연 경관', '천체', '복숭아', '달', '강청색', '이벤트', '심벌 마크']",Hip하고Chill한분위기를만들어줄ListㅣHip & Chill,Missin You Crazy,#팝송 #플레이리스트 #Chillin,Russ
Pink,9.68,Pink,3.34,Pink,1.44,"['사진', '하얀색', '빛', '검은색', '인간', '플래시 사진', '패션', '검정색과 흰색', '몸짓', '폰트']",분위기에취할세련된도시감성ㅣBestPopularSongsOf2020,Love Breaks Down,#팝송 #플레이리스트 #음악,PREP
Pink,9.68,Pink,3.34,Pink,1.44,"['사진', '하얀색', '빛', '검은색', '인간', '플래시 사진', '패션', '검정색과 흰색', '몸짓', '폰트']",분위기에취할세련된도시감성ㅣBestPopularSongsOf2020,Obsession,#팝송 #플레이리스트 #음악,Niia
Brown,23.41,Brown,7.61,Brown,5.59,"['사진', '하얀색', '빛', '검은색', '인간', '플래시 사진', '패션', '검정색과 흰색', '몸짓', '폰트']",분위기에취할세련된도시감성ㅣBestPopularSongsOf2020,Inhibitions,#팝송 #플레이리스트 #음악,JYDN
Brown,23.41,Brown,7.61,Brown,5.59,"['사진', '하얀색', '빛', '검은색', '인간', '플래시 사진', '패션', '검정색과 흰색', '몸짓', '폰트']",분위기에취할세련된도시감성ㅣBestPopularSongsOf2020,Free,#팝송 #플레이리스트 #음악,fika
Brown,23.41,Brown,7.61,Brown,5.59,"['몸짓', '폰트', '열', '목재', '미술', '복숭아', '상표', '매크로 사진', '제도법', '사진 캡션']",손끝으로느껴지는나른한오후 | afternooncozypop,Pressure,#팝송 #플레이리스트 #가을,RINI
Brown,23.41,Brown,7.61,Brown,5.59,"['몸짓', '폰트', '열', '목재', '미술', '복숭아', '상표', '매크로 사진', '제도법', '사진 캡션']",손끝으로느껴지는나른한오후 | afternooncozypop,In Touch,#팝송 #플레이리스트 #가을,DAUL
Brown,23.41,Brown,7.61,Brown,5.59,"['몸짓', '폰트', '열', '목재', '미술', '복숭아', '상표', '매크로 사진', '제도법', '사진 캡션']",손끝으로느껴지는나른한오후 | afternooncozypop,Sober,#팝송 #플레이리스트 #가을,Mahalia
Brown,23.41,Brown,7.61,Brown,5.59,"['음식', '녹색', '랑푸르', '과일', '자연식품', '재료', '감귤류', '라임', '달콤한 레몬', '레몬 껍질']",긍정에너지를채워줄RefreshGroove!ㅣ새로운시작에어울리는흥겨운알앤비팝ㅣhello! refreshdailypop,Sunday Morning,#팝송 #플레이리스트 #기분전환,Hamzaa
Brown,23.41,Brown,7.61,Brown,5.59,"['음식', '녹색', '랑푸르', '과일', '자연식품', '재료', '감귤류', '라임', '달콤한 레몬', '레몬 껍질']",긍정에너지를채워줄RefreshGroove!ㅣ새로운시작에어울리는흥겨운알앤비팝ㅣhello! refreshdailypop,Home,#팝송 #플레이리스트 #기분전환,Hamzaa
Brown,23.41,Brown,7.61,Brown,5.59,"['음식', '녹색', '랑푸르', '과일', '자연식품', '재료', '감귤류', '라임', '달콤한 레몬', '레몬 껍질']",긍정에너지를채워줄RefreshGroove!ㅣ새로운시작에어울리는흥겨운알앤비팝ㅣhello! refreshdailypop,Miss Shiney,#팝송 #플레이리스트 #기분전환,Kaiit
Brown,23.41,Brown,7.61,Brown,5.59,"['음식', '녹색', '랑푸르', '과일', '자연식품', '재료', '감귤류', '라임', '달콤한 레몬', '레몬 껍질']",긍정에너지를채워줄RefreshGroove!ㅣ새로운시작에어울리는흥겨운알앤비팝ㅣhello! refreshdailypop,Face To Face,#팝송 #플레이리스트 #기분전환,Ruel
Black,13.36,Grey,9.48,Brown,4.33,"['안경', '물', '고글', '시력 관리', '액체', '색안경', '하늘빛', '수중', '유기체', '끝']",형님저녀석시원하게해줄까요 | 무더운여름을녹이는캐치한멜로디 | summertrendypopmix,WATER.,#팝송 #플레이리스트 #기분전환,Snakehips
Black,13.36,Grey,9.48,Brown,4.33,"['안경', '물', '고글', '시력 관리', '액체', '색안경', '하늘빛', '수중', '유기체', '끝']",형님저녀석시원하게해줄까요 | 무더운여름을녹이는캐치한멜로디 | summertrendypopmix,American Boy,#팝송 #플레이리스트 #기분전환,TWOPILOTS
Black,13.36,Grey,9.48,Brown,4.33,"['안경', '물', '고글', '시력 관리', '액체', '색안경', '하늘빛', '수중', '유기체', '끝']",형님저녀석시원하게해줄까요 | 무더운여름을녹이는캐치한멜로디 | summertrendypopmix,Caught Up,#팝송 #플레이리스트 #기분전환,Gryffin
Black,13.36,Grey,9.48,Brown,4.33,"['안경', '물', '고글', '시력 관리', '액체', '색안경', '하늘빛', '수중', '유기체', '끝']",형님저녀석시원하게해줄까요 | 무더운여름을녹이는캐치한멜로디 | summertrendypopmix,Love You Back,#팝송 #플레이리스트 #기분전환,Madeon
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,Heaven Falls / Fall On Me,#팝송 #플레이리스트 #기분전환,Surfaces
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,"1, 2",#팝송 #플레이리스트 #기분전환,mxmtoon
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,Evil Spider,#팝송 #플레이리스트 #기분전환,BENEE
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,cool with it,#팝송 #플레이리스트 #기분전환,brb.
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,Stuck On You,#팝송 #플레이리스트 #기분전환,RAC
Black,13.36,Grey,9.48,Brown,4.33,"['음식', '재료', '요리', '자연식품', '접시', '식품군', '패스트 푸드', '단맛', '레시피', '채소']",달짝지근기분좋아지는DailyPop4ㅣsongsforasweetandpleasantday,Missed Calls,#팝송 #플레이리스트 #기분전환,MAX
Black,13.36,Grey,9.48,Brown,4.33,"['자연', '식물학', '잎', '직물', '유기체', '육상 식물', '초목', '잔디', '아쿠아', '폰트']",옷장정리싹하면서듣는상쾌한보사노바ㅣRefreshingbossanova,Concil Meetin',#보사노바 #팝송 #플레이리스트,Naomi & Goro
Black,12.54,Green,11.06,Black,8.5,"['자연', '식물학', '잎', '직물', '유기체', '육상 식물', '초목', '잔디', '아쿠아', '폰트']",옷장정리싹하면서듣는상쾌한보사노바ㅣRefreshingbossanova,Blue Glasses,#보사노바 #팝송 #플레이리스트,Smokey & Miho
Black,12.54,Green,11.06,Black,8.5,"['자연', '식물학', '잎', '직물', '유기체', '육상 식물', '초목', '잔디', '아쿠아', '폰트']",옷장정리싹하면서듣는상쾌한보사노바ㅣRefreshingbossanova,Desafinado,#보사노바 #팝송 #플레이리스트,Lovisa
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Beautiful,#팝송 #플레이리스트 #음악,Rhye
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Sober,#팝송 #플레이리스트 #음악,Aquilo
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Light Headed Overview,#팝송 #플레이리스트 #음악,Fig
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Oceane,#팝송 #플레이리스트 #음악,RINI
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,A Little Messed Up,#팝송 #플레이리스트 #음악,June
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Dreaming Fool,#팝송 #플레이리스트 #음악,JGrrey
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,For Us,#팝송 #플레이리스트 #음악,dvsn
Black,12.54,Green,11.06,Black,8.5,"['하늘', '폰트', '수평선', '자연 경관', '심벌 마크', '열', '풍경', '해돋이', '이벤트', '상표']",다시새벽나른한그분위기에취해ㅣLatenightchillin,Introspection,#팝송 #플레이리스트 #음악,UMI
Black,12.54,Green,11.06,Black,8.5,"['하늘', '물', '대기', '구름', '잔광', '세계', '자연', '황혼', '식물', '조명']",노을지는카페감성! 차분하고감각적인로파이ㅣLofi & Jazzhop,Starbucks,#Jazzhop #로파이 #Lofi,lofi
Black,12.54,Green,11.06,Black,8.5,"['하늘', '물', '대기', '구름', '잔광', '세계', '자연', '황혼', '식물', '조명']",노을지는카페감성! 차분하고감각적인로파이ㅣLofi & Jazzhop,The Girl From France,#Jazzhop #로파이 #Lofi,iwamizu
Black,12.54,Green,11.06,Black,8.5,"['하늘', '물', '대기', '구름', '잔광', '세계', '자연', '황혼', '식물', '조명']",노을지는카페감성! 차분하고감각적인로파이ㅣLofi & Jazzhop,Cocktails,#Jazzhop #로파이 #Lofi,Limes
Black,12.54,Green,11.06,Black,8.5,"['하늘', '물', '대기', '구름', '잔광', '세계', '자연', '황혼', '식물', '조명']",노을지는카페감성! 차분하고감각적인로파이ㅣLofi & Jazzhop,"We, Together, Overnight",#Jazzhop #로파이 #Lofi,garba9
Black,12.54,Green,11.06,Black,8.5,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,I'm Feeling You,#팝송 #플레이리스트 #음악,Rak-Su
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Lost Film,#팝송 #플레이리스트 #음악,Rocketman
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Up All Night,#팝송 #플레이리스트 #음악,Khalid
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Would You Mind,#팝송 #플레이리스트 #음악,PRETTYMUCH
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Not Enough,#팝송 #플레이리스트 #음악,Lido
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Build You Up,#팝송 #플레이리스트 #음악,Kamaiyah
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Every Little Step,#팝송 #플레이리스트 #음악,CDB
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '시원한', '음악', '폰트', '티셔츠', '안경', '마이크로폰', '오디오 장비', '목걸이', '보석류']",해방촌바이닐펍바이브ㅣ레트로 + 트렌디 = 21세기뉴잭스윙!ㅣtrendyretromusicinvinylpub,Coming With You,#팝송 #플레이리스트 #음악,Ne-Yo
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['직물', '폰트', '행복하다', '벽', '적응', '식물', '꽃꽂이', '미술', '이벤트', '사진 프레임']",다부질없다~ 그냥노래나들을래ㅣ세상만사다귀찮을때듣는데일리팝!ㅣwhatIlikebestisjustlazingaroundathome 🤪,CITY OF ANGELS,#팝송 #플레이리스트 #데일리팝,24KGoldn
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['직물', '폰트', '행복하다', '벽', '적응', '식물', '꽃꽂이', '미술', '이벤트', '사진 프레임']",다부질없다~ 그냥노래나들을래ㅣ세상만사다귀찮을때듣는데일리팝!ㅣwhatIlikebestisjustlazingaroundathome 🤪,LML,#팝송 #플레이리스트 #데일리팝,Forrest.
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['직물', '폰트', '행복하다', '벽', '적응', '식물', '꽃꽂이', '미술', '이벤트', '사진 프레임']",다부질없다~ 그냥노래나들을래ㅣ세상만사다귀찮을때듣는데일리팝!ㅣwhatIlikebestisjustlazingaroundathome 🤪,All My Friends Are Stoned,#팝송 #플레이리스트 #데일리팝,WizTheMc
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['만화', '포유류', '유기체', '폰트', '행복하다', '달', '이벤트', '제도법', '천체', '미술']",분위기있는카페에고급진소울&재즈팝lBestCafeMusicSoul & JazzPop!,Somewhere,#팝송 #플레이리스트 #카페,Papik
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['만화', '포유류', '유기체', '폰트', '행복하다', '달', '이벤트', '제도법', '천체', '미술']",분위기있는카페에고급진소울&재즈팝lBestCafeMusicSoul & JazzPop!,Realize,#팝송 #플레이리스트 #카페,Air
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['만화', '포유류', '유기체', '폰트', '행복하다', '달', '이벤트', '제도법', '천체', '미술']",분위기있는카페에고급진소울&재즈팝lBestCafeMusicSoul & JazzPop!,Small Things,#팝송 #플레이리스트 #카페,WONK
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,By Your Side,#플레이리스트 #카페 #봄,Crush
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,Lost Without U,#플레이리스트 #카페 #봄,Ambré
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,Tú,#플레이리스트 #카페 #봄,Maye
Sky Blue,40.21,Grey,28.69,Grey,12.56,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,De La Vitesse A L'ivresse,#플레이리스트 #카페 #봄,Poom
Black,17.67,Grey,14.79,Grey,8.83,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,black mirror,#플레이리스트 #카페 #봄,Noname
Black,17.67,Grey,14.79,Grey,8.83,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,HOLDIN ON,#플레이리스트 #카페 #봄,Pangeaux
Black,17.67,Grey,14.79,Grey,8.83,"['소매', '자연 속의 사람들', '나무', '행복하다', '랩탑', '잔디', '폰트', '티셔츠', '안경', '여가']",초록이짙어지는계절너와함께 | 산뜻하고부드러운일상BGMwithCrush | afternooncafevibe,My House Is Not A Home,#플레이리스트 #카페 #봄,d4vd
Black,17.67,Grey,14.79,Grey,8.83,"['편안', '속눈썹', '반바지', '손가락', '대퇴골', '폰트', '안경', '자동차 디자인', '무릎', '허리']",조용히무너져내린날 | sadsongstocrytoat3am,Sparks,#팝송 #플레이리스트 #sadsong,Jordana
Black,17.67,Grey,14.79,Grey,8.83,"['편안', '속눈썹', '반바지', '손가락', '대퇴골', '폰트', '안경', '자동차 디자인', '무릎', '허리']",조용히무너져내린날 | sadsongstocrytoat3am,Hate,#팝송 #플레이리스트 #sadsong,Idman
Black,17.67,Grey,14.79,Grey,8.83,"['편안', '속눈썹', '반바지', '손가락', '대퇴골', '폰트', '안경', '자동차 디자인', '무릎', '허리']",조용히무너져내린날 | sadsongstocrytoat3am,Menanti,#팝송 #플레이리스트 #sadsong,Yuna
Black,17.67,Grey,14.79,Grey,8.83,"['편안', '속눈썹', '반바지', '손가락', '대퇴골', '폰트', '안경', '자동차 디자인', '무릎', '허리']",조용히무너져내린날 | sadsongstocrytoat3am,Your Arms,#팝송 #플레이리스트 #sadsong,Birdy
Black,27.13,Black,11.29,Green,9.44,"['건물', '검정색과 흰색', '의자', '스타일', '자동차', '창문', '문', '차량', '정면', '단색화']",일상의소소한행복을찾아서ㅣ파리의어느빈티지가게에서우리는ㅣsittingatavintagecafeterraceinparis,Je Cherche Un Millionnaire,#플레이리스트 #빈티지 #파리,Mistinguett
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Fix,#팝송 #플레이리스트 #음악,MARKET
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,My Name,#팝송 #플레이리스트 #음악,Kythira
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Hell Yeah,#팝송 #플레이리스트 #음악,Raffaella
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,in my own skin,#팝송 #플레이리스트 #음악,ruru
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Fixate,#팝송 #플레이리스트 #음악,92elm
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,G2g,#팝송 #플레이리스트 #음악,Berhana
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Runnin',#팝송 #플레이리스트 #음악,UMI
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Thank You,#팝송 #플레이리스트 #음악,Brainstory
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Dreaming Fool,#팝송 #플레이리스트 #음악,JGrrey
Black,27.13,Black,11.29,Green,9.44,"['코', '볼', '피부', '말뿐인', '눈썹', '속눈썹', '목', '턱', '귀', '소매']",나른한오늘행복한방황ㅣ사운드클라우드감성의힙한인디팝플레이리스트ㅣBestIndiePopof2019,Won't Let You,#팝송 #플레이리스트 #음악,MorMor
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,Something Special,#팝송 #플레이리스트 #음악,Maydien
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,Keep On Breaking My Heart,#팝송 #플레이리스트 #음악,Seramic
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,All over You,#팝송 #플레이리스트 #음악,LEISURE
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,Summer Nights,#팝송 #플레이리스트 #음악,Aair
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,Wish She Knew,#팝송 #플레이리스트 #음악,iwamizu
Black,27.13,Black,11.29,Green,9.44,"['몸짓', '플래시 사진', '손가락', '폰트', '무지', '못', '손목', '확대', '흑백 사진', '보석류']",약속해요이거듣고운전하지말기로분위기에취하니깐ㅣ그루브한라운지스타일플레이리스트ㅣonthisspecialnightwithyou,10 Years Ago,#팝송 #플레이리스트 #음악,FKJ
Black,27.13,Black,11.29,Green,9.44,"['식물', '육상 식물', '아레칼레스', '나무', '잔디', '우디 식물', '폰트', '꽃 피는 식물', '잔디 가족', '이벤트']",세련된카페안나그리고커피 & 음악ㅣCoffee & Music,Pink cheeks,#팝송 #플레이리스트 #카페,eldon
Black,27.13,Black,11.29,Green,9.44,"['식물', '육상 식물', '아레칼레스', '나무', '잔디', '우디 식물', '폰트', '꽃 피는 식물', '잔디 가족', '이벤트']",세련된카페안나그리고커피 & 음악ㅣCoffee & Music,Leap Of Faith,#팝송 #플레이리스트 #카페,Christopher
Black,21.39,Grey,5.49,Grey,4.16,"['식물', '육상 식물', '아레칼레스', '나무', '잔디', '우디 식물', '폰트', '꽃 피는 식물', '잔디 가족', '이벤트']",세련된카페안나그리고커피 & 음악ㅣCoffee & Music,no song without you,#팝송 #플레이리스트 #카페,HONNE
Black,21.39,Grey,5.49,Grey,4.16,"['식물', '육상 식물', '아레칼레스', '나무', '잔디', '우디 식물', '폰트', '꽃 피는 식물', '잔디 가족', '이벤트']",세련된카페안나그리고커피 & 음악ㅣCoffee & Music,The Other,#팝송 #플레이리스트 #카페,Lauv
Black,21.39,Grey,5.49,Grey,4.16,"['식물', '육상 식물', '아레칼레스', '나무', '잔디', '우디 식물', '폰트', '꽃 피는 식물', '잔디 가족', '이벤트']",세련된카페안나그리고커피 & 음악ㅣCoffee & Music,alright,#팝송 #플레이리스트 #카페,keshi
Black,21.39,Grey,5.49,Grey,4.16,"['관절', '어깨', '속눈썹', '직물', '편안', '소매', '대퇴골', '허리', '가슴', '인간의 다리']",소파와한몸이되고싶은날 | 편안하게듣기좋은일상BGM | cozydayathome,"Good, but not together",#팝송 #플레이리스트 #홈카페,Valley
Black,21.39,Grey,5.49,Grey,4.16,"['관절', '어깨', '속눈썹', '직물', '편안', '소매', '대퇴골', '허리', '가슴', '인간의 다리']",소파와한몸이되고싶은날 | 편안하게듣기좋은일상BGM | cozydayathome,all of this,#팝송 #플레이리스트 #홈카페,Beaux
Black,21.39,Grey,5.49,Grey,4.16,"['제품', '호박색', '주황색', '폰트', '물질적 성질', '재료', '직사각형', '상표', '손가락 음식', '레시피']",기분좋은일만가득할거야 | 선곡이좋은카페에서듣는데일리팝 | haveagoodday! winterdailypop,Be So Cruel,#팝송 #플레이리스트 #기분전환,ASTN
Black,21.39,Grey,5.49,Grey,4.16,"['제품', '호박색', '주황색', '폰트', '물질적 성질', '재료', '직사각형', '상표', '손가락 음식', '레시피']",기분좋은일만가득할거야 | 선곡이좋은카페에서듣는데일리팝 | haveagoodday! winterdailypop,flowers,#팝송 #플레이리스트 #기분전환,joan
Black,21.39,Grey,5.49,Grey,4.16,"['제품', '호박색', '주황색', '폰트', '물질적 성질', '재료', '직사각형', '상표', '손가락 음식', '레시피']",기분좋은일만가득할거야 | 선곡이좋은카페에서듣는데일리팝 | haveagoodday! winterdailypop,shortcut to heaven,#팝송 #플레이리스트 #기분전환,lullaboy
