,Unnamed: 0,이미지,제목,가수,곡명,이미지색감,색감비율
32083,32083,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,"Marshmello, Jonas Brothers",Leave Before You Love Me  ,"[134, 134, 134]",16.962962962962962
32086,32086,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Jake Miller,NOBODY ELSE,"[134, 134, 134]",16.962962962962962
32089,32089,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,LANY,up to me,"[134, 134, 134]",16.962962962962962
32092,32092,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Young Franco,Girls Don't Cry ,"[134, 134, 134]",16.962962962962962
32095,32095,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Nicole Millar,Love Like I Never,"[134, 134, 134]",16.962962962962962
32098,32098,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Mathilda Homer,Breakup Breakfast  ,"[134, 134, 134]",16.962962962962962
32101,32101,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Hauskey,Somewhere,"[134, 134, 134]",16.962962962962962
32104,32104,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Cian Ducrot,Chewing Gum,"[134, 134, 134]",16.962962962962962
32107,32107,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,LANY,"never mind, let's break up  ","[134, 134, 134]",16.962962962962962
32110,32110,img.youtube.com/vi/GBMJHfTjkdw/maxresdefault.jpg,우리의 ☃️겨울은 따슷 할 거야 ㅣ 팝송모음❄️,Nicklas Sahl,In The Window Frame,"[134, 134, 134]",16.962962962962962
32113,32113,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,ms.thosedays,"[122, 121, 122]",36.35319010416666
32116,32116,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 ""","그린 , 준희",Fragrance,"[122, 121, 122]",36.35319010416666
32119,32119,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,놀러와,"[122, 121, 122]",36.35319010416666
32122,32122,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,시트콤,"[122, 121, 122]",36.35319010416666
32125,32125,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,하루종일,"[122, 121, 122]",36.35319010416666
32128,32128,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,Make Love ,"[122, 121, 122]",36.35319010416666
32131,32131,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,미안해,"[122, 121, 122]",36.35319010416666
32134,32134,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,sunrise & sunset,"[122, 121, 122]",36.35319010416666
32137,32137,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,시간은 멈추지 않고,"[122, 121, 122]",36.35319010416666
32140,32140,img.youtube.com/vi/yLbwXiC_nfs/maxresdefault.jpg,"편안하게 듣기 좋은 국힙! ""그린 """,그린,okinawa sunset,"[122, 121, 122]",36.35319010416666
32143,32143,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Dan + Shay,You  ,"[34, 62, 127]",30.8154296875
32146,32146,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗","Dan + Shay, Justin Bieber","10,000 Hours  ","[34, 62, 127]",30.8154296875
32149,32149,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗","Gabrielle Aplin, JP Cooper",Losing Me  ,"[34, 62, 127]",30.810329861111114
32152,32152,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Pink SWeat$,At My Worst  ,"[34, 62, 127]",30.8154296875
32155,32155,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Dan + Shay,Glad You Exist  ,"[34, 62, 127]",30.8154296875
32158,32158,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Bjornskov,Paralyze  ,"[34, 62, 127]",30.8154296875
32161,32161,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Alexander Oscar,Complicated  ,"[34, 62, 127]",30.8154296875
32164,32164,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗","Emma Sameth, Jeremy Zucker, Wolfe",Spin With You  ,"[34, 62, 127]",30.8154296875
32167,32167,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Ant Saunders,I Had A Love Song   ,"[34, 62, 127]",30.81000434027778
32170,32170,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗","Sam Fischer, Demi Lovato",What Other People Say,"[34, 62, 127]",30.810329861111114
32173,32173,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Justin Bieber,Intentions   ,"[34, 62, 127]",30.8154296875
32176,32176,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Justin Bieber,Come Around Me  ,"[34, 62, 127]",30.8154296875
32179,32179,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Josh Tobias,Summer Thing,"[34, 62, 127]",30.81391059027777
32182,32182,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Justin Bieber,Off My Face  ,"[34, 62, 127]",30.810329861111114
32185,32185,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗","Ariana Grande, Justin Bieber",Stuck with U  ,"[34, 62, 127]",30.810329861111114
32188,32188,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Peder Elias,Hide and Seek,"[34, 62, 127]",30.810329861111114
32191,32191,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Dan + Shay,From The Ground Up,"[34, 62, 127]",30.810655381944446
32194,32194,img.youtube.com/vi/gbZj9jT-A2Q/maxresdefault.jpg,"도입부 부터 연애세포 폭발 고막,심쿵 주의❗",Mathilda Homer,Breakup Breakfast,"[34, 62, 127]",30.810329861111114
32197,32197,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,"Puer, AdelHard",올인  ,"[194, 194, 194]",35.55067274305556
32200,32200,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,"Jimmy Brown, Sweet The Kid",rwm  ,"[194, 194, 194]",35.55067274305556
32203,32203,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,DPR LIVE,Hula Hoops ,"[194, 194, 194]",35.55067274305556
32206,32206,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,프라이머리,상상해 ,"[193, 193, 193]",36.1796875
32209,32209,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,Jimmy Brown,뜬구름  ,"[194, 194, 194]",35.55067274305556
32212,32212,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,김뮤지엄,281.31km  ,"[194, 194, 194]",35.55067274305556
32215,32215,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,Wavycake,길 ,"[193, 193, 193]",36.1796875
32218,32218,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,SOMDEF,Sometimes  ,"[194, 194, 194]",35.55067274305556
32221,32221,img.youtube.com/vi/93tb4jx1qNo/maxresdefault.jpg,중독성 있는 멜로디 국내힙합모음,CODE KUNST,O,"[194, 194, 194]",35.55067274305556
32224,32224,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Pink Sweat$,I Feel Good  ,"[26, 62, 83]",8.433376736111112
32227,32227,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes ,"[26, 62, 83]",8.43240017361111
32230,32230,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,LANY,ex i never had  ,"[26, 62, 83]",8.4326171875
32233,32233,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Shawn Mendes,Fallin'All In You  ,"[26, 62, 83]",8.43283420138889
32236,32236,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Pink Sweat$,Nothing Feels Better  ,"[26, 62, 83]",8.432942708333334
32239,32239,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Lauv,Paris In The Rain  ,"[26, 62, 83]",8.433485243055555
32242,32242,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Johnny Stimson,Flower  ,"[26, 62, 83]",8.431640625
32245,32245,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,HONNE,free love,"[26, 62, 83]",8.43240017361111
32248,32248,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Charlie Puth,We Don't Talk Anymore  ,"[26, 62, 83]",8.432942708333334
32251,32251,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,"Emma Sameth, Jeremy Zucker, Wolfe",Spin With You  ,"[26, 62, 83]",8.4326171875
32254,32254,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,HONNE,BACK ON TOP   ,"[26, 61, 83]",8.431206597222223
32257,32257,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,CamRus,Chance  ,"[26, 62, 83]",8.433051215277777
32260,32260,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Charlie Puth,One Call Away  ,"[26, 62, 83]",8.432183159722221
32263,32263,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,HONNE,Day 1 ,"[26, 62, 83]",8.431532118055555
32266,32266,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Lauv,Feelings  ,"[26, 62, 83]",8.432942708333334
32269,32269,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Pink Sweat$,Heaven  ,"[26, 62, 83]",8.43381076388889
32272,32272,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,LANY,live it down,"[26, 62, 83]",8.431749131944443
32275,32275,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Josh Tobias,Summer Thing  ,"[26, 62, 83]",8.432942708333334
32278,32278,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Eli,SAD  ,"[26, 62, 83]",8.4345703125
32281,32281,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Peder Elias,Easy,"[26, 62, 83]",8.433051215277777
32284,32284,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Jeremy Zucker,not ur friend,"[26, 62, 83]",8.434136284722223
32287,32287,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,John K,6 months  ,"[26, 62, 83]",8.43240017361111
32290,32290,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,LANY,Thick And Thin  ,"[26, 62, 83]",8.434136284722223
32293,32293,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Lauv,Tattoos Together  ,"[26, 61, 83]",8.4296875
32296,32296,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Stephen Puth,Whose Arms ,"[26, 62, 83]",8.432942708333334
32299,32299,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Johnny Stimson,wishyouwerehere,"[26, 62, 83]",8.4345703125
32302,32302,img.youtube.com/vi/Ody4w_IBJrg/maxresdefault.jpg,겨울이 되면 파리 가서 꼭 듣고 싶은 팝송,Loote,lost,"[26, 62, 83]",8.434136284722223
32305,32305,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,"Jimmy Brown, Sweet The Kid",nike  ,"[113, 111, 113]",35.31336805555556
32308,32308,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,트웰브,"다신, 너에게 ","[113, 111, 113]",35.31336805555556
32311,32311,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,에이프릴 세컨드,Goodnight Goodnight,"[113, 111, 113]",35.31336805555556
32314,32314,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,Sweet The Kid,vacation ,"[113, 111, 113]",35.31336805555556
32317,32317,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,DPR IAN,No Blueberries  ,"[113, 111, 113]",35.31336805555556
32320,32320,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,oceanfromtheblue,날개 ,"[113, 111, 113]",35.31336805555556
32323,32323,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,"Jimmy Brown, Sweet The Kid",rwm ,"[113, 111, 113]",35.31336805555556
32326,32326,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,Kvsh,카페인  ,"[113, 111, 113]",35.31336805555556
32329,32329,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,SIM2,다시 ,"[113, 111, 113]",35.31336805555556
32332,32332,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,MELOH,Play with Me (Feat. OSung ,"[113, 111, 113]",35.31336805555556
32335,32335,img.youtube.com/vi/VCGgK54gW1I/maxresdefault.jpg,첫 소절부터 음색으로 고막힐링  #국힙,그리즐리,Phone,"[113, 111, 113]",35.31336805555556
32338,32338,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,Viral Affair,Align,"[253, 253, 252]",7.743598090277779
32341,32341,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,뎁트,Happy Ending ,"[253, 253, 252]",7.743598090277779
32344,32344,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,"Jimmy Brown, J Word",하루종일,"[253, 253, 252]",7.743598090277779
32347,32347,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,뎁트,Autumn Leaves ,"[253, 253, 252]",7.743598090277779
32350,32350,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,"Jimmy Brown, Sweet The Kid",tonight,"[253, 253, 252]",7.743598090277779
32353,32353,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,Oneohtrix Point Never,No NightMares,"[253, 253, 252]",7.743598090277779
32356,32356,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,Kvsh,카페인 ,"[253, 253, 252]",7.743598090277779
32359,32359,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,Bibio,Curls,"[253, 253, 252]",7.743598090277779
32362,32362,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,"Bodysync, Ryan Hemsworth, Giraffage",Suenos Bravos ,"[253, 253, 252]",7.743598090277779
32365,32365,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,Aphex Twin,Avril 14th,"[253, 253, 252]",7.743598090277779
32368,32368,img.youtube.com/vi/JQVHhImXi1Q/maxresdefault.jpg,새벽에 마음을 편하게 해주는 음악,"Baauer, Omega Sapien",DDOKBOKKI,"[253, 253, 252]",7.743598090277779
32371,32371,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Ethan Dufault,So Bad ,"[195, 191, 33]",32.06401909722222
32374,32374,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Justin Bieber,Know No Better ,"[195, 191, 33]",32.03483072916667
32377,32377,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Aria Ohlsson,Love On The Weekend  ,"[195, 191, 33]",32.0517578125
32380,32380,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Alexander Oscar,Complicated,"[195, 191, 33]",32.058268229166664
32383,32383,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Bren Joy,Insecure ,"[195, 191, 33]",32.05815972222222
32386,32386,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Emotional Oranges,Sundays,"[195, 191, 33]",32.06401909722222
32389,32389,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",HONNE,WHAT WOULD YOU DO? ,"[195, 191, 33]",32.058268229166664
32392,32392,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Emotional Oranges,West Coast Love,"[195, 191, 33]",32.058268229166664
32395,32395,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Justin Bieber,Peaches ,"[195, 191, 33]",32.219509548611114
32398,32398,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",LANY,cowboy in LA,"[195, 191, 33]",32.03949652777778
32401,32401,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",5 Seconds of Summer,Lie To Me ,"[195, 191, 33]",32.220703125
32404,32404,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Emotional Oranges,Personal,"[195, 191, 33]",32.057291666666664
32407,32407,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Peder Elias,Loving You Girl ,"[195, 191, 33]",32.06401909722222
32410,32410,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Justin Bieber,Off My Face,"[195, 191, 33]",32.03949652777778
32413,32413,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송","Marshmello, Jonas Brothers",Leave Before You Love Me,"[195, 191, 33]",32.058268229166664
32416,32416,img.youtube.com/vi/YHG3GM-uvlE/maxresdefault.jpg,""" 사장님 지금 나오는 노래 뭐에요?"" / 팝송 /카페,매장음악 / 멀티샵 / 파티음악 / 잔잔한팝송",Peach Tree Rascals,Mariposa ,"[195, 191, 33]",32.06401909722222
